timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance	oob_percentage
0	(121.17574310302734, 58.59423828125, -28)	(0.8537453413009644, 0.5206906795501709, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.990530603133486	0.02569557133932654
0.17900000512599945	(121.1769027709961, 58.594696044921875, -27.973888397216797)	(0.8537840247154236, 0.5206061601638794, -0.004691882058978081)	(0.07401461899280548, 0.04846806824207306, 0.14054284989833832)	1.9658605725854807	-0.005049046100118399	0	0	0.5	0.5	0.06808975929556389	1	False	0	0	1.9903080034073117	0.025650456050459347
0.3100000098347664	(121.19795227050781, 58.60701370239258, -27.947914123535156)	(0.8539766669273376, 0.5203047394752502, -0.002632856834679842)	(0.4013155400753021, 0.24159812927246094, 0.34768420457839966)	3.602883946972073	-0.0074573687774922	0	0	0.605908406681612	0.605908406681612	0.6790695802073488	2	False	0	0	1.9896734854780334	0.02030664648297309
0.3855000138282776	(121.23078155517578, 58.62713623046875, -27.91545867919922)	(0.8539716601371765, 0.5203194618225098, -0.0004025710513815284)	(0.5676041841506958, 0.3463703393936157, 0.5968221426010132)	4.295369892442359	-0.008673668050478608	0	0	0.5747268137506967	0.5747268137506967	1.372420075527565	3	False	0	0	1.9894584427837219	0.011955589501344344
0.449250016361475	(121.27070617675781, 58.65127944946289, -27.869749069213867)	(0.8539533615112305, 0.5203432440757751, -0.0025687336456030607)	(0.7253361940383911, 0.4353829026222229, 0.8916985988616943)	4.942471483675604	-0.01001564724721523	0	0	0.383333655987399	0.383333655987399	1.3263519256120966	4	False	0	0	1.9886756694990468	0.0020713606431500553
0.5057500181719661	(121.31170654296875, 58.67676544189453, -27.8204288482666)	(0.8539977669715881, 0.520191490650177, -0.009412582963705063)	(0.8186982870101929, 0.5255159139633179, 0.8534536957740784)	5.925267442266346	-0.012149255606864083	0	0	0.3841328496861816	0.3841328496861816	1.9996275099953316	5	False	0	0	1.9883481792893403	0.0
0.5597500205039978	(121.35598754882812, 58.704246520996094, -27.780139923095703)	(0.8539024591445923, 0.5202618837356567, -0.013351268135011196)	(0.8155089020729065, 0.5109569430351257, 0.7346895337104797)	6.869796303588162	-0.01386876859443463	0	0	0.5508979205549157	0.5508979205549157	2.8934862931701457	4	False	0	0	1.9879571290129676	0.0
0.6125000240281224	(121.40132904052734, 58.73185729980469, -27.753799438476562)	(0.8537754416465759, 0.5205236673355103, -0.011071893386542797)	(0.9198892116546631, 0.5544474720954895, 0.3815743327140808)	7.888113927577227	-0.015550318140746934	0	0	0.23713108166626976	0.23713108166626976	2.205428086254295	4	False	0	0	1.9871098124593611	0.0
0.6652500266209245	(121.45590209960938, 58.765018463134766, -27.73967742919922)	(0.8537625670433044, 0.5206321477890015, -0.005629842169582844)	(1.0981382131576538, 0.6935625672340393, 0.14403322339057922)	8.737806392743321	-0.01730312033817748	0	0	0.9028940931427653	0.9028940931427653	1.6028790634942855	5	False	0	0	1.986029773202951	0.0
0.7217500284314156	(121.52615356445312, 58.80829620361328, -27.7375431060791)	(0.8534835577011108, 0.5211189985275269, -0.0008644646150059998)	(1.3560550212860107, 0.8304782509803772, -0.019472453743219376)	9.2936460625269	-0.018384670770045887	0	0	0.9999999507399447	0.9999999507399447	1.7621460091643089	6	False	0	0	1.9851380995311654	0.0
