timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance	oob_percentage
0	(126.9799575805664, 27.51590347290039, -28)	(-0.00799175538122654, 0.9999680519104004, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.9703809016718041	0.025695824121549693
0.20000000298023224	(126.98006439208984, 27.517894744873047, -27.9698486328125)	(-0.008515535853803158, 0.9999497532844543, -0.005280595272779465)	(-0.009195508435368538, 0.09376633167266846, 0.1652323454618454)	-40.53529555855521	0.0760820717468594	0	0	0.5	0.5	0.06442329363974213	1	False	0	0	1.9702003743540952	0.025558983760740173
0.44600000977516174	(126.97941589355469, 27.646562576293945, -27.845619201660156)	(-0.00815300177782774, 0.9999481439590454, -0.0061026462353765965)	(-0.026812562718987465, 0.8445943593978882, 0.9116969108581543)	-27.49996337939016	0.05046053764048045	0	0	0.3943266305549289	0.3943266305549289	2.8256690632694372	4	False	0	0	1.9660804748252274	0.0
0.6802500151097775	(126.9827880859375, 27.883455276489258, -27.736026763916016)	(-0.006250448524951935, 0.9999712109565735, -0.0042975908145308495)	(0.021941136568784714, 1.4479690790176392, -0.018856609240174294)	-16.852763813282504	0.030998712233193962	0	0	0.6082949685564788	0.6082949685564788	2.4578947920306513	5	False	0	0	1.9539322335901845	0.0
0.9140000231564045	(126.98424530029297, 28.371946334838867, -27.752214431762695)	(-0.0038032412994652987, 0.9999514222145081, 0.009090139530599117)	(-0.005575371906161308, 2.811382532119751, -0.010628149844706059)	-12.806266339210675	0.024708566299009315	0	0	0.9433578547357587	0.9433578547357587	3.0344904396369983	10	False	0	0	1.9314099983975495	0.0
1.1487500332295895	(126.989013671875, 29.214311599731445, -27.75859832763672)	(-3.8137157389428467e-05, 0.9998834729194641, 0.015263019129633904)	(0.028279954567551613, 4.261385917663574, -0.018406711518764496)	-11.162121671940628	0.020997774997881177	0	0	0.17177856234069488	0.17177856234069488	4.5636739329726215	15	False	0	0	1.8854614061586314	0.0
1.3825000412762165	(126.99777221679688, 30.307626724243164, -27.76300811767578)	(0.004241228103637695, 0.999939501285553, 0.010148730129003525)	(0.04340461641550064, 5.084125518798828, -0.030461929738521576)	-8.420485507112614	0.016063648682163603	0	0	0.19807915704984877	0.19807915704984877	5.067270982446704	18	False	0	0	1.8143651727773094	0.0
1.616500049829483	(127.0119857788086, 31.590171813964844, -27.764755249023438)	(0.00852636806666851, 0.9999407529830933, 0.00677133072167635)	(0.08198212832212448, 5.869051456451416, -0.009378593415021896)	-8.90166208650206	0.01869747044294563	0	0	0.21690377597125024	0.21690377597125024	6.016843395297788	21	False	0	0	1.7173247256864275	0.0
1.8440000601112843	(127.03585052490234, 32.99024200439453, -27.765316009521484)	(0.014378676190972328, 0.9998860359191895, 0.004579134285449982)	(0.1226629912853241, 6.520430088043213, 0.016912292689085007)	-13.087265541960813	0.027498695478617437	0	0	0.2668781781972056	0.2668781781972056	6.734637265645466	23	False	0	0	1.5959770740659516	0.0
2.0795000717043877	(127.07975769042969, 34.616668701171875, -27.764558792114258)	(0.024042755365371704, 0.9997042417526245, 0.0036588439252227545)	(0.27545446157455444, 7.201684951782227, 0.0036961084697395563)	-17.85882293573236	0.03748031757595976	0	0	0.19580137444256618	0.19580137444256618	7.228901568475623	26	False	0	0	1.43584430027932	0.0
2.3142500817775726	(127.15048217773438, 36.34778594970703, -27.763710021972656)	(0.03699953854084015, 0.9993146061897278, 0.0011184100294485688)	(0.3854052722454071, 7.716322898864746, -0.0181387048214674)	-23.60533300388516	0.04780372221952109	0	0	0.21754149568616385	0.21754149568616385	7.892706071014781	28	False	0	0	1.2480973994396654	0.0
2.550500091165304	(127.26094055175781, 38.255069732666016, -27.763879776000977)	(0.05502508208155632, 0.9984845519065857, -0.0008347680559381843)	(0.5056354403495789, 8.212974548339844, -0.010065831243991852)	-24.886724592520498	0.04735468959170846	0	0	0.20382247673165546	0.20382247673165546	8.319083637156783	30	False	0	0	1.027316594511798	0.0
2.785750102251768	(127.40748596191406, 40.23421859741211, -27.764698028564453)	(0.07410167157649994, 0.9972493648529053, -0.0016247301828116179)	(0.7059270143508911, 8.656050682067871, -0.023437460884451866)	-19.767816826188014	0.037607249517944884	0	0	0.19401915272651585	0.19401915272651585	8.893720828940173	31	False	0	0	0.804050455577779	0.002447639325382611
3.020500112324953	(127.59535217285156, 42.30787658691406, -27.764726638793945)	(0.0902952030301094, 0.9959119558334351, -0.0025050274562090635)	(0.8995916247367859, 9.034769058227539, -0.01866856962442398)	-20.888035076177484	0.04371034916815859	0	0	0.18145454738286046	0.18145454738286046	9.280052712657486	33	False	0	0	0.5964119938835384	0.03994854537440362
3.259750124067068	(127.84260559082031, 44.53026580810547, -27.76439094543457)	(0.11118597537279129, 0.9937939643859863, -0.0033611860126256943)	(1.1759188175201416, 9.32795524597168, -0.013238059356808662)	-31.676186462215643	0.0680617835802578	0	0	0.17625124813886606	0.17625124813886606	9.49398898124593	34	False	0	0	0.42432004457094386	0.11142032388059397
3.5097501277923584	(128.18238830566406, 46.8875846862793, -27.763652801513672)	(0.14623887836933136, 0.9892397522926331, -0.0043440875597298145)	(1.5973647832870483, 9.540002822875977, -0.011945517733693123)	-51.73709575291108	0.10821046430722987	0	0	0.15779042069353477	0.15779042069353477	9.829792867760977	35	False	0	0	0.31349757392383193	0.1685037204033658
3.7477501407265663	(128.6220703125, 49.142826080322266, -27.76336669921875)	(0.19710300862789154, 0.9803673624992371, -0.005486578680574894)	(2.154050350189209, 9.603507041931152, -0.0025583228562027216)	-66.12538042958516	0.13345127645685573	0	0	0.14089304587318138	0.14089304587318138	9.979580698042891	35	False	0	0	0.27999515733477276	0.18174372873421596
3.9820001497864723	(129.20252990722656, 51.3908576965332, -27.763322830200195)	(0.2585468292236328, 0.9659790992736816, -0.006147312466055155)	(2.8123250007629395, 9.597711563110352, -0.003140814369544387)	-72.21711958820607	0.14185642574636073	0	0	0.14814997485632353	0.14814997485632353	10.210641474269284	36	False	0	0	0.40446667916370327	0.1304565524776743
4.217000160366297	(129.94186401367188, 53.63654327392578, -27.76346778869629)	(0.32273921370506287, 0.9464675784111023, -0.006198009476065636)	(3.486786365509033, 9.54176139831543, 0.00044946966227144003)	-69.85535040690695	0.13251368474337955	0	0	0.15122615001259687	0.15122615001259687	10.399310797727214	37	False	0	0	0.6739265701569095	0.04640231485077473
4.450750168412924	(130.8321990966797, 55.87055587768555, -27.764190673828125)	(0.380071759223938, 0.9249428510665894, -0.005126685369759798)	(4.131228446960449, 9.590972900390625, -0.003263783408328891)	-52.85681301806179	0.0947684006356875	0	0	0.19040418683225274	0.19040418683225274	10.677726412249951	38	False	0	0	0.9834031052699186	5.249468968937521e-05
4.685250177979469	(131.85755920410156, 58.13784408569336, -27.765541076660156)	(0.4203488826751709, 0.9073545932769775, -0.003813937772065401)	(4.582890033721924, 9.764323234558105, -0.012348106130957603)	-26.560203886202036	0.04017886181690488	0	0	0.19259939362967654	0.19259939362967654	10.977752910188102	39	False	0	0	1.3028478125428653	0.0
4.918750185519457	(132.95993041992188, 60.44486999511719, -27.767927169799805)	(0.4346875846385956, 0.9005744457244873, -0.0035135794896632433)	(4.808560848236084, 10.020125389099121, -0.008158847689628601)	2.9233537860449768	-0.01757662862564513	0	0	0.17464735694865846	0.17464735694865846	11.224347193773635	40	False	0	0	1.6177885711049416	0.0
5.152750194072723	(134.0751953125, 62.82039260864258, -27.770889282226562)	(0.42307719588279724, 0.9060813784599304, -0.00470754923298955)	(4.682241439819336, 10.297146797180176, -0.004423176869750023)	30.997240062391366	-0.06983754813319035	0	0	0.16068819952735178	0.16068819952735178	11.418931340026951	41	False	0	0	1.9326434058587074	0.0
5.387500204145908	(135.1357421875, 65.28234100341797, -27.77297019958496)	(0.3883911669254303, 0.9214739203453064, -0.00616805674508214)	(4.284053802490234, 10.640471458435059, -0.026160944253206253)	50.962924809658695	-0.10470522262986456	0	0	0.13775737763513377	0.13775737763513377	11.553263972184876	41	False	0	0	1.761491676816248	0.0
5.621750213205814	(136.07485961914062, 67.81040954589844, -27.774377822875977)	(0.3360042870044708, 0.9418304562568665, -0.007522605825215578)	(3.6749329566955566, 10.970564842224121, -0.0039781248196959496)	66.73044183360625	-0.13759965571745045	0	0	0.12877043089961296	0.12877043089961296	11.62257796672339	42	False	0	0	1.4991767292052547	0.0
5.855750221759081	(136.84268188476562, 70.4111328125, -27.77599334716797)	(0.2663014829158783, 0.9638521671295166, -0.008521215990185738)	(2.832897186279297, 11.276322364807129, -0.01723276451230049)	82.03357098357252	-0.16508550485204196	0	0	0.12631010086756944	0.12631010086756944	11.632191375015642	42	False	0	0	1.3394141558151904	0.002360450539990122
6.090000230818987	(137.39698791503906, 73.08446502685547, -27.777008056640625)	(0.18259860575199127, 0.9831460118293762, -0.009045036509633064)	(1.8803433179855347, 11.521657943725586, -0.003711245022714138)	88.87991769975315	-0.17542988937080434	0	0	0.12365339080176825	0.12365339080176825	11.667990359852059	42	False	0	0	1.3315084064248714	0.00878741862898802
6.324000239372253	(137.71157836914062, 75.7908935546875, -27.776872634887695)	(0.09373673796653748, 0.9955571889877319, -0.008894376456737518)	(0.8472779393196106, 11.660919189453125, 0.018668271601200104)	85.74301908859277	-0.16348988087549327	0	0	0.13389196886187066	0.13389196886187066	11.806834033323467	42	False	0	0	1.469380570486856	0.0
6.5577502474188805	(137.79830932617188, 78.53768920898438, -27.775318145751953)	(0.010885873809456825, 0.9999090433120728, -0.007967987097799778)	(-0.0740065723657608, 11.79584789276123, -0.0002480265684425831)	69.71948493205238	-0.126643237118409	0	0	0.17339853328530105	0.17339853328530105	11.856797160359655	42	False	0	0	1.666689515584554	0.0
6.791250254958868	(137.70001220703125, 81.3221664428711, -27.772377014160156)	(-0.051315683871507645, 0.9986676573753357, -0.0054497020319104195)	(-0.7214964032173157, 12.019050598144531, 0.018156610429286957)	41.12235059038272	-0.06906657069624313	0	0	0.23549985799232395	0.23549985799232395	12.230812070577551	43	False	0	0	1.9067028633082648	0.0
7.0252502635121346	(137.48565673828125, 84.16873168945312, -27.76910400390625)	(-0.08370394259691238, 0.9964858293533325, -0.0031088092364370823)	(-1.068483591079712, 12.359436988830566, 0.024463370442390442)	13.763411477776463	-0.017624055502758997	0	0	0.25239277938932525	0.25239277938932525	12.598897568564784	45	False	0	0	1.8166327061835177	0.0
7.259500272572041	(137.2270050048828, 87.10604858398438, -27.766672134399414)	(-0.08880695700645447, 0.996045708656311, -0.0025262520648539066)	(-1.0719982385635376, 12.684229850769043, 0.014646080322563648)	-11.446314914329305	0.031914715753322255	0	0	0.23384928843754377	0.23384928843754377	12.93147718709119	46	False	0	0	1.4942246262853471	0.0
7.493750281631947	(137.00355529785156, 90.10763549804688, -27.764955520629883)	(-0.06771472096443176, 0.9977000951766968, -0.0030305495020002127)	(-0.7778330445289612, 12.957601547241211, 0.026278024539351463)	-32.053983390634826	0.0685368277049618	0	0	0.21254113560379442	0.21254113560379442	13.229385355127935	47	False	0	0	1.1315228809193894	0.0
7.727750290185213	(136.8798370361328, 93.16925048828125, -27.764142990112305)	(-0.025637591257691383, 0.9996629357337952, -0.004079596605151892)	(-0.25472307205200195, 13.215540885925293, -0.004783852957189083)	-41.610022014718965	0.08255312003755491	0	0	0.20455435748791279	0.20455435748791279	13.510120554851579	48	False	0	0	0.7596240945958037	0.007556542978166658
7.961250297725201	(136.89466857910156, 96.2820053100586, -27.763601303100586)	(0.024276267737150192, 0.9996954202651978, -0.004433330148458481)	(0.38367190957069397, 13.43935489654541, -0.019049471244215965)	-40.36357431377939	0.07539455490410751	0	0	0.22560103466915232	0.22560103466915232	13.723258260561309	48	False	0	0	0.4670775882291851	0.084497125065354
8.196250308305025	(137.05467224121094, 99.47225189208984, -27.764341354370117)	(0.06919297575950623, 0.997597336769104, -0.0034518179018050432)	(0.9648743271827698, 13.743062973022461, -0.01791633479297161)	-26.01337213066469	0.04306462350887674	0	0	0.2514362871239809	0.2514362871239809	14.07592141737108	50	False	0	0	0.40292501842481965	0.12963885248946683
8.431750319898129	(137.3270721435547, 102.7601547241211, -27.76643943786621)	(0.09450668841600418, 0.9955213665962219, -0.002421807963401079)	(1.2821816205978394, 14.100926399230957, 0.008052295073866844)	-4.312834601560872	0.00035979732302397587	0	0	0	0.2565668181349611	14.293452718331201	51	False	0	0	0.5586942934760932	0.06689106042336013
8.667000330984592	(137.6326446533203, 106.06299591064453, -27.770578384399414)	(0.0934814065694809, 0.9955970644950867, -0.00689926091581583)	(1.2748907804489136, 14.066040992736816, -0.02550671249628067)	11.621562457846956	-0.027131265641834115	0	0	0	0.4223455237244561	14.282261963322528	51	False	0	0	0.8694657672904254	0.003040374860874717
8.901250340044498	(137.902587890625, 109.37129974365234, -27.771028518676758)	(0.07473395019769669, 0.9971810579299927, -0.0066840797662734985)	(0.9941107034683228, 14.386214256286621, 0.019505005329847336)	22.726317537900368	-0.04890740241436772	0	0	0	0.5238825039401181	14.599971392315828	52	False	0	0	1.2775305881793186	0.0
9.136000350117683	(138.08856201171875, 112.76282501220703, -27.771987915039062)	(0.04149739071726799, 0.9991357922554016, -0.0023690995294600725)	(0.5503067374229431, 14.796978950500488, -0.04603416472673416)	32.883424627772456	-0.06851486467480401	0	0	0.39031786092083903	0.39031786092083903	15.003141742274437	53	False	0	0	1.7359287485369064	0.0
9.369500357657671	(138.142822265625, 116.27982330322266, -27.773374557495117)	(-0.002748325001448393, 0.9999959468841553, -0.000802483584266156)	(-0.12746724486351013, 15.25532341003418, -0.01847359910607338)	42.93350991154902	-0.08756568148492082	0	0	0.23935851855876702	0.23935851855876702	15.397448961640395	55	False	0	0	1.8219164565551453	0.0
